codeId		tcode		tablename					中文									英文														同义词	
DYPT9082		DYH009		港口货物及旅客吞吐量					集装箱吞吐量:沿海:营口:计算:单位									ContainerThroughput:Coastal:YingkouPort:CalculateUnit														三、集装箱吞吐量[21_5]:营口:计算:单位	
DYPT9083		DYH009		港口货物及旅客吞吐量					集装箱吞吐量:沿海:天津:计算:单位									ContainerThroughput:Coastal:TianjinPort:CalculateUnit														三、集装箱吞吐量[21_5]:天津:计算:单位	
DYPT9084		DYH009		港口货物及旅客吞吐量					集装箱吞吐量:沿海:青岛:计算:单位									ContainerThroughput:Coastal:QingdaoPort:CalculateUnit														三、集装箱吞吐量[21_5]:青岛:计算:单位	
DYPT9085		DYH009		港口货物及旅客吞吐量					集装箱吞吐量:沿海:上海:计算:单位									ContainerThroughput:Coastal:Shanghai:TheUnit														三、集装箱吞吐量[21_5]:上海:计算:单位	
DYPT9086		DYH009		港口货物及旅客吞吐量					集装箱吞吐量:沿海:连云港:计算:单位									ContainerThroughput:Coastal:Lianyungang:CalculateUnit														三、集装箱吞吐量[21_5]:连云港:计算:单位	
DYPT9087		DYH009		港口货物及旅客吞吐量					集装箱吞吐量:沿海:宁波-舟山港:计算:单位									ContainerThroughput:Coastal:Ningbo-ZhoushanPort:CalculatingUnit														三、集装箱吞吐量[21_5]:宁波-舟山港:计算:单位	
DYPT9088		DYH009		港口货物及旅客吞吐量					集装箱吞吐量:沿海:厦门:计算:单位									ContainerThroughput:Coastal:XiamenPort:CalculateUnit														三、集装箱吞吐量[21_5]:厦门:计算:单位	
DYPT9089		DYH009		港口货物及旅客吞吐量					集装箱吞吐量:沿海:深圳:计算:单位									ContainerThroughput:Coastal:ShenzhenPort:CalculateUnit														三、集装箱吞吐量[21_5]:深圳:计算:单位	
DYPT9090		DYH009		港口货物及旅客吞吐量					集装箱吞吐量:沿海:广州:计算:单位									ContainerThroughput:Coastal:GuangzhouPort:CalculateUnit														三、集装箱吞吐量[21_5]:广州:计算:单位	
DYPT9091		DYH009		港口货物及旅客吞吐量					集装箱吞吐量:内河合计:计算:单位									ContainerThroughput:RiverTotal:CalculateUnit														三、集装箱吞吐量[21_5]:2.内河合计:计算:单位	
DYPT9092		DYH009		港口货物及旅客吞吐量					集装箱吞吐量:内河:苏州:计算:单位									ContainerThroughput:River:SuzhouPort:CalculateUnit														三、集装箱吞吐量[21_5]:#苏州:计算:单位	
DYPT9093		DYH009		港口货物及旅客吞吐量					集装箱吞吐量:内河:佛山:计算:单位									ContainerThroughput:River:FoshanPort:TheUnit														三、集装箱吞吐量[21_5]:佛山:计算:单位	
DYPT9094		DYH009		港口货物及旅客吞吐量					集装箱吞吐量:备注									ContainerThroughput:Note:TheUnitOfMeasure														三、集装箱吞吐量[21_5]:注	
DYPT9095		DYH009		港口货物及旅客吞吐量					旅客吞吐量:全国总计:计算:单位									NationalTotalPassengerThroughput:ComputeUnits														四、旅客吞吐量[18_5]:全国总计:计算:单位	
DYPT9096		DYH009		港口货物及旅客吞吐量					旅客吞吐量:沿海合计:计算:单位									PassengerThroughput:CoastalTotal:CalculateUnit														四、旅客吞吐量[18_5]:1.沿海合计:计算:单位	
DYPT9097		DYH009		港口货物及旅客吞吐量					旅客吞吐量:沿海:大连:计算:单位									PassengerThroughput:Coastal:DalianPort:TheUnitOfMeasure														四、旅客吞吐量[18_5]:#大连:计算:单位	
DYPT9098		DYH009		港口货物及旅客吞吐量					旅客吞吐量:沿海:烟台:计算:单位									PassengerThroughput:Coastal:Yantai:CalculateUnit														四、旅客吞吐量[18_5]:烟台:计算:单位	
DYPT9099		DYH009		港口货物及旅客吞吐量					旅客吞吐量:沿海:宁波-舟山港:计算:单位									PassengerThroughput:Coastal:Ningbo-ZhoushanPort:CalculatingUnit														四、旅客吞吐量[18_5]:宁波-舟山港:计算:单位	
DYPT9100		DYH009		港口货物及旅客吞吐量					旅客吞吐量:沿海:厦门:计算:单位									PassengerThroughput:Coastal:XiamenPort:CalculateUnit														四、旅客吞吐量[18_5]:厦门:计算:单位	
DYPT9101		DYH009		港口货物及旅客吞吐量					旅客吞吐量:沿海:深圳:计算:单位									PassengerThroughput:Coastal:ShenzhenPort:CalculateUnit														四、旅客吞吐量[18_5]:深圳:计算:单位	
DYPT9102		DYH009		港口货物及旅客吞吐量					旅客吞吐量:沿海:珠海:计算:单位									PassengerThroughput:Coastal:ZhuhaiPort:CalculateUnit														四、旅客吞吐量[18_5]:珠海:计算:单位	
DYPT9103		DYH009		港口货物及旅客吞吐量					旅客吞吐量:沿海:湛江:计算:单位									PassengerThroughput:Coastal:ZhanjiangPort:CalculateUnit														四、旅客吞吐量[18_5]:湛江:计算:单位	
DYPT9104		DYH009		港口货物及旅客吞吐量					旅客吞吐量:沿海:海口:计算:单位									PassengerThroughput:Coastal:HaikouPort:TheUnitOfMeasure														四、旅客吞吐量[18_5]:海口:计算:单位	
DYPT9105		DYH009		港口货物及旅客吞吐量					旅客吞吐量:内河合计:计算:单位									PassengerThroughput:RiverTotal:CalculateUnit														四、旅客吞吐量[18_5]:2.内河合计:计算:单位	
DYPT9106		DYH009		港口货物及旅客吞吐量					旅客吞吐量:内河:重庆:计算:单位									PassengerThroughput:River:ChongqingPort:CalculateUnit														四、旅客吞吐量[18_5]:#重庆:计算:单位	
DYPT9107		DYH009		港口货物及旅客吞吐量					旅客吞吐量:备注									PassengerThroughput:River:Notes:TheUnitOfMeasure														四、旅客吞吐量[18_5]:注	
DYPT9108		DYH009		港口货物及旅客吞吐量					货物吞吐量:全国总计:自年初:累计									NationalTotalCargoThroughput:AccumulatedFrom														一、货物吞吐量[48_5]:全国总计:自年初:累计	
DYPT9109		DYH009		港口货物及旅客吞吐量					货物吞吐量:沿海合计:自年初:累计									CargoThroughput:CoastalTOTAL:AccumulatedFrom														一、货物吞吐量[48_5]:1.沿海合计:自年初:累计	
DYPT9110		DYH009		港口货物及旅客吞吐量					货物吞吐量:沿海:大连:自年初:累计									CargoThroughput:Coastal:DalianPort:AccumulatedFrom														一、货物吞吐量[48_5]:#大连:自年初:累计	
DYPT9111		DYH009		港口货物及旅客吞吐量					货物吞吐量:沿海:营口:自年初:累计									CargoThroughput:Coastal:YingkouPort:AccumulatedFrom														一、货物吞吐量[48_5]:营口:自年初:累计	
DYPT9112		DYH009		港口货物及旅客吞吐量					货物吞吐量:沿海:秦皇岛:自年初:累计									CargoThroughput:Coastal:QinhuangdaoPort:AccumulatedFrom														一、货物吞吐量[48_5]:秦皇岛:自年初:累计	
DYPT9113		DYH009		港口货物及旅客吞吐量					货物吞吐量:沿海:黄骅:自年初:累计									CargoThroughput:Coastal:HuanghuaPort:AccumulatedFrom														一、货物吞吐量[48_5]:黄骅:自年初:累计	
DYPT9114		DYH009		港口货物及旅客吞吐量					货物吞吐量:沿海:唐山:自年初:累计									CargoThroughput:Coastal:TangshanPort:AccumulatedFrom														一、货物吞吐量[48_5]:唐山:自年初:累计	
DYPT9115		DYH009		港口货物及旅客吞吐量					货物吞吐量:沿海:天津:自年初:累计									CargoThroughput:Coastal:TianjinPort:AccumulatedFrom														一、货物吞吐量[48_5]:天津:自年初:累计	
DYPT9116		DYH009		港口货物及旅客吞吐量					货物吞吐量:沿海:烟台:自年初:累计									CargoThroughput:Coastal:Yantai:AccumulatedFrom														一、货物吞吐量[48_5]:烟台:自年初:累计	
DYPT9117		DYH009		港口货物及旅客吞吐量					货物吞吐量:沿海:青岛:自年初:累计									CargoThroughput:Coastal:QingdaoPort:AccumulatedFrom														一、货物吞吐量[48_5]:青岛:自年初:累计	
DYPT9118		DYH009		港口货物及旅客吞吐量					货物吞吐量:沿海:日照:自年初:累计									CargoThroughput:Coastal:RizhaoPort:AccumulatedFrom														一、货物吞吐量[48_5]:日照:自年初:累计	
DYPT9119		DYH009		港口货物及旅客吞吐量					货物吞吐量:沿海:上海:自年初:累计									CargoThroughput:Coastal:Shanghai:AccumulatedFrom														一、货物吞吐量[48_5]:上海:自年初:累计	
DYPT9120		DYH009		港口货物及旅客吞吐量					货物吞吐量:沿海:连云港:自年初:累计									CargoThroughput:Coastal:Lianyungang:AccumulatedFrom														一、货物吞吐量[48_5]:连云港:自年初:累计	
DYPT9121		DYH009		港口货物及旅客吞吐量					货物吞吐量:沿海:宁波-舟山港:自年初:累计									CargoThroughput:Coastal:Ningbo-ZhoushanPort:AccumulatedFrom														一、货物吞吐量[48_5]:宁波-舟山港:自年初:累计	
DYPT9122		DYH009		港口货物及旅客吞吐量					货物吞吐量:沿海:福州:自年初:累计									CargoThroughput:Coastal:FuzhouPort:AccumulatedFrom														一、货物吞吐量[48_5]:福州:自年初:累计	
DYPT9123		DYH009		港口货物及旅客吞吐量					货物吞吐量:沿海:泉州:自年初:累计									CargoThroughput:Coastal:QuanzhouPort:AccumulatedFrom														一、货物吞吐量[48_5]:泉州:自年初:累计	
DYPT9124		DYH009		港口货物及旅客吞吐量					货物吞吐量:沿海:厦门:自年初:累计									CargoThroughput:Coastal:XiamenPort:AccumulatedFrom														一、货物吞吐量[48_5]:厦门:自年初:累计	
DYPT9125		DYH009		港口货物及旅客吞吐量					货物吞吐量:沿海:深圳:自年初:累计									CargoThroughput:Coastal:ShenzhenPort:AccumulatedFrom														一、货物吞吐量[48_5]:深圳:自年初:累计	
DYPT9126		DYH009		港口货物及旅客吞吐量					货物吞吐量:沿海:广州:自年初:累计									CargoThroughput:Coastal:GuangzhouPort:AccumulatedFrom														一、货物吞吐量[48_5]:广州:自年初:累计	
DYPT9127		DYH009		港口货物及旅客吞吐量					货物吞吐量:沿海:湛江:自年初:累计									CargoThroughput:Coastal:ZhanjiangPort:AccumulatedFrom														一、货物吞吐量[48_5]:湛江:自年初:累计	
DYPT9128		DYH009		港口货物及旅客吞吐量					货物吞吐量:沿海:北部湾港:自年初:累计									CargoThroughput:Coastal:NorthBayPort:AccumulatedFrom														一、货物吞吐量[48_5]:北部湾港:自年初:累计	
DYPT9129		DYH009		港口货物及旅客吞吐量					货物吞吐量:内河合计:自年初:累计									CargoThroughput:RiverTotal:AccumulatedFrom														一、货物吞吐量[48_5]:2.内河合计:自年初:累计	
DYPT9130		DYH009		港口货物及旅客吞吐量					货物吞吐量:内河:南京:自年初:累计									CargoThroughput:River:NanjingPort:AccumulatedFrom														一、货物吞吐量[48_5]:#南京:自年初:累计	
DYPT9131		DYH009		港口货物及旅客吞吐量					货物吞吐量:内河:镇江:自年初:累计									CargoThroughput:River:ZhenjiangPort:AccumulatedFrom														一、货物吞吐量[48_5]:镇江:自年初:累计	
DYPT9132		DYH009		港口货物及旅客吞吐量					货物吞吐量:内河:苏州:自年初:累计									CargoThroughput:River:SuzhouPort:AccumulatedFrom														一、货物吞吐量[48_5]:苏州:自年初:累计	
DYPT9133		DYH009		港口货物及旅客吞吐量					货物吞吐量:内河:南通:自年初:累计									CargoThroughput:River:NantongPort:AccumulatedFrom														一、货物吞吐量[48_5]:南通:自年初:累计	
DYPT9134		DYH009		港口货物及旅客吞吐量					货物吞吐量:内河:江阴:自年初:累计									CargoThroughput:River:JiangyinPort:AccumulatedFrom														一、货物吞吐量[48_5]:江阴:自年初:累计	
DYPT9135		DYH009		港口货物及旅客吞吐量					货物吞吐量:内河:泰州:自年初:累计									CargoThroughput:River:TaizhouPort:AccumulatedFrom														一、货物吞吐量[48_5]:泰州:自年初:累计	
DYPT9136		DYH009		港口货物及旅客吞吐量					货物吞吐量:内河:无锡:自年初:累计									CargoThroughput:River:WuxiPort:AccumulatedFrom														一、货物吞吐量[48_5]:无锡:自年初:累计	
DYPT9137		DYH009		港口货物及旅客吞吐量					货物吞吐量:内河:上海:自年初:累计									CargoThroughput:River:Shanghai:AccumulatedFrom														一、货物吞吐量[48_5]:上海:自年初:累计	
DYPT9138		DYH009		港口货物及旅客吞吐量					货物吞吐量:内河:杭州:自年初:累计									CargoThroughput:River:HangzhouHongKong:AccumulatedFrom														一、货物吞吐量[48_5]:杭州:自年初:累计	
DYPT9139		DYH009		港口货物及旅客吞吐量					货物吞吐量:内河:嘉兴内河:自年初:累计									CargoThroughput:River:JiaxingRiverPort:AccumulatedFrom														一、货物吞吐量[48_5]:嘉兴内河:自年初:累计	
DYPT9140		DYH009		港口货物及旅客吞吐量					货物吞吐量:内河:湖州:自年初:累计									CargoThroughput:River:HuzhouPort:AccumulatedFrom														一、货物吞吐量[48_5]:湖州:自年初:累计	
DYPT9141		DYH009		港口货物及旅客吞吐量					货物吞吐量:内河:芜湖:自年初:累计									CargoThroughput:River:WuhuPort:AccumulatedFrom														一、货物吞吐量[48_5]:芜湖:自年初:累计	
DYPT9142		DYH009		港口货物及旅客吞吐量					货物吞吐量:内河:武汉:自年初:累计									CargoThroughput:River:WuhanPort:AccumulatedFrom														一、货物吞吐量[48_5]:武汉:自年初:累计	
DYPT9143		DYH009		港口货物及旅客吞吐量					货物吞吐量:内河:岳阳:自年初:累计									CargoThroughput:River:YueyangPort:AccumulatedFrom														一、货物吞吐量[48_5]:岳阳:自年初:累计	
DYPT9144		DYH009		港口货物及旅客吞吐量					货物吞吐量:内河:佛山:自年初:累计									CargoThroughput:River:FoshanPort:AccumulatedFrom														一、货物吞吐量[48_5]:佛山:自年初:累计	
DYPT9145		DYH009		港口货物及旅客吞吐量					货物吞吐量:内河:重庆:自年初:累计									CargoThroughput:River:ChongqingPort:AccumulatedFrom														一、货物吞吐量[48_5]:重庆:自年初:累计	
